The validation report is based on ImmPort workspace (workspace_id = 6661).
The validation report was generated on 2022-08-22-18:48:52.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20220822_33994___TEST.

File Name	Line Number	Status	Error Message	Description
PMID34250512_protocol.txt		Parsing		Template: protocols.txt, Size:250 bytes
PMID34250512_protocol.txt		Information		Validation Level = Standard
PMID34250512_protocol.txt	3	Stored in:file_info		Size:250 bytes
PMID34250512_protocol.txt	4	Error	File does not exist	The File exists check "single-type template" in field "File Name" "PMID34250512_protocol-02.txt".  The row has ID field(s) "User Defined ID" and value "PMID34250512_protocol-02".
PMID34250512_protocol.txt		Failed		Template: protocols.txt, Size:250 bytes
PMID34250512_reagent.txt		Parsing		Template: reagents.other.txt, Size:809 bytes
PMID34250512_reagent.txt		Information		Validation Level = Standard
PMID34250512_reagent.txt	3	Stored in:file_info		Size:809 bytes
PMID34250512_reagent.txt		Parsed		Template: reagents.other.txt, Size:809 bytes
PMID34250512_treatment.txt		Parsing		Template: treatments.txt, Size:301 bytes
PMID34250512_treatment.txt		Information		Validation Level = Standard
PMID34250512_treatment.txt	3	Stored in:file_info		Size:301 bytes
PMID34250512_treatment.txt		Parsed		Template: treatments.txt, Size:301 bytes
PMID34250512_basic.txt		Parsing		Template: basic_study_design.txt, Size:7449 bytes
PMID34250512_basic.txt		Information		Validation Level = Standard
PMID34250512_basic.txt	3	Stored in:file_info		Size:7449 bytes
PMID34250512_basic.txt	23	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_research_focus" in field "Research Focus" "Immune Response | Infection Response".  The row has ID field(s) "Research Focus" and value "Immune Response | Infection Response".
PMID34250512_basic.txt	23	Information		Adding User Defined ID "Immune Response | Infection Response:SDY1000074205" for table "study_categorization"
PMID34250512_basic.txt	26	Information		Adding User Defined ID "COVID-19:SDY1000074205" for table "study_2_condition_or_disease"
PMID34250512_basic.txt	74	Information		Adding User Defined ID "PTL1000074185:SDY1000074205" for table "study_2_protocol"
Cell Reports Medicine serology and neut raw data_03032022.xlsx	78	Stored in:study_file		Size:317846 bytes
PMID34250512_basic.txt	78	Information		Adding User Defined ID "SDY1000074205:Cell Reports Medicine serology and neut raw data_03032022.xlsx" for table "study_file"
mcelrath_cohort_covid_bcell_manuscript_export_13Sept2021.xlsx	79	Stored in:study_file		Size:37013 bytes
PMID34250512_basic.txt	79	Information		Adding User Defined ID "SDY1000074205:mcelrath_cohort_covid_bcell_manuscript_export_13Sept2021.xlsx" for table "study_file"
mcelrath_cohort_covid_bcellModel_manuscript_export_17Sept2021.xlsx	80	Stored in:study_file		Size:20704 bytes
PMID34250512_basic.txt	80	Information		Adding User Defined ID "SDY1000074205:mcelrath_cohort_covid_bcellModel_manuscript_export_17Sept2021.xlsx" for table "study_file"
mcelrath_cohort_covid_ics_manuscript_export_03Sept2021.xlsx	81	Stored in:study_file		Size:39841 bytes
PMID34250512_basic.txt	81	Information		Adding User Defined ID "SDY1000074205:mcelrath_cohort_covid_ics_manuscript_export_03Sept2021.xlsx" for table "study_file"
mcelrath_cohort_covid_icsModel_manuscript_export_03Sept2021.xlsx	82	Stored in:study_file		Size:19168 bytes
PMID34250512_basic.txt	82	Information		Adding User Defined ID "SDY1000074205:mcelrath_cohort_covid_icsModel_manuscript_export_03Sept2021.xlsx" for table "study_file"
mcelrath_cohort_covid_memModel_manuscript_export_03Sept2021.xlsx	83	Stored in:study_file		Size:36751 bytes
PMID34250512_basic.txt	83	Information		Adding User Defined ID "SDY1000074205:mcelrath_cohort_covid_memModel_manuscript_export_03Sept2021.xlsx" for table "study_file"
mcelrath_cohort_covid_memory_manuscript_export_03Sept2021.xlsx	84	Stored in:study_file		Size:67906 bytes
PMID34250512_basic.txt	84	Information		Adding User Defined ID "SDY1000074205:mcelrath_cohort_covid_memory_manuscript_export_03Sept2021.xlsx" for table "study_file"
mmc1.pdf	85	Stored in:study_file		Size:1699652 bytes
PMID34250512_basic.txt	85	Information		Adding User Defined ID "SDY1000074205:mmc1.pdf" for table "study_file"
PMID34250512_v1.2.4.xlsm	86	Stored in:study_file		Size:92266 bytes
