The validation report is based on ImmPort workspace (workspace_id = 6661).
The validation report was generated on 2022-08-24-14:58:58.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20220824_34127___TEST.

File Name	Line Number	Status	Error Message	Description
PMID33961839_reagent.txt		Parsing		Template: reagents.other.txt, Size:509 bytes
PMID33961839_reagent.txt		Information		Validation Level = Standard
PMID33961839_reagent.txt	3	Stored in:file_info		Size:509 bytes
PMID33961839_reagent.txt		Parsed		Template: reagents.other.txt, Size:509 bytes
PMID33961839_treatment.txt		Parsing		Template: treatments.txt, Size:301 bytes
PMID33961839_treatment.txt		Information		Validation Level = Standard
PMID33961839_treatment.txt	3	Stored in:file_info		Size:301 bytes
PMID33961839_treatment.txt		Parsed		Template: treatments.txt, Size:301 bytes
PMID33961839_panel_SCH.txt		Parsing		Template: assessments.txt, Size:753 bytes
PMID33961839_panel_SCH.txt		Information		Validation Level = Standard
PMID33961839_panel_SCH.txt	3	Stored in:file_info		Size:753 bytes
PMID33961839_panel_SCH.txt	4	Information		The combined status for subject_id (PMID33961839_aoc-01) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID33961839_aoc-01), and subject_accession ().
PMID33961839_panel_SCH.txt	4	Information		The combined status for assessment_panel_id (PMID33961839_assessment_SCH-01) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33961839_assessment_SCH-01), and assessment_panel_accession ().
PMID33961839_panel_SCH.txt	4	Error	User defined ID cannot be found in package or database	The user defined ID field(s) "user_defined_id" with value "PMID33961839_study-01" in the Table study.  The row has ID field(s) "subject_user_defined_id" and value "PMID33961839_aoc-01".
PMID33961839_panel_SCH.txt	4	Error	The subject ID must always be for a predefined subject	The check uses fields ["subject_required_value", "subject_required"] whose values are [no, yes].  The row has ID field(s) "subject_user_defined_id" and value "PMID33961839_aoc-01".
PMID33961839_panel_SCH.txt	4	Error	assessment_component study_accession "" is not in study_accession list linked to subject_accession "[]"	The check-value-in-entity check "" in field "subject_accession" "SUB1000113558".  The row has ID field(s) "subject_user_defined_id" and value "PMID33961839_aoc-01".
PMID33961839_panel_SCH.txt	4	Error	The study_accession for the assessment component is not same as for the planned visit	The check uses fields ["study_accession", "planned_visit_study_accession"] whose values are [AP1000113559, SDY1840].  The row has ID field(s) "User Defined ID" and value "PMID33961839_aoc-01".
PMID33961839_panel_SCH.txt		Failed		Template: assessments.txt, Size:753 bytes
PMID33961839_experiment_samples.txt		Parsing		Template: experimentsamples.other.txt, Size:14964 bytes
PMID33961839_experiment_samples.txt		Information		Validation Level = Standard
PMID33961839_experiment_samples.txt	3	Stored in:file_info		Size:14964 bytes
PMID33961839_experiment_samples.txt	4	Information		The combined status for expsample_id (PMID33961839_expSample-01) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID33961839_expSample-01), and expsample_accession ().
PMID33961839_experiment_samples.txt	4	Information		The combined status for biosample_id (PMID33961839_biosampleID-01) and table biosample has values:  biosample_required (yes), biosample_user_defined_id (PMID33961839_biosampleID-01), and biosample_accession ().
PMID33961839_experiment_samples.txt	4	Information		The combined status for experiment_id (PMID33961839_experimentID-01) and table experiment has values:  experiment_required (yes), experiment_user_defined_id (PMID33961839_experimentID-01), and experiment_accession ().
PMID33961839_experiment_samples.txt	4	Error	User defined ID cannot be found in package or database	The user defined ID field(s) "user_defined_id" with value "PMID33961839_study-01" in the Table study.  The row has ID field(s) "expsample_user_defined_id" and value "PMID33961839_expSample-01".
pointerToExperimentalData.txt	39	Stored in:file_info		Size:137 bytes
