The validation report is based on ImmPort workspace (workspace_id = 6661).
The validation report was generated on 2022-08-23-17:44:12.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20220823_34050___TEST.

File Name	Line Number	Status	Error Message	Description
PMID34107529_protocol.txt		Parsing		Template: protocols.txt, Size:250 bytes
PMID34107529_protocol.txt		Information		Validation Level = Standard
PMID34107529_protocol.txt	3	Stored in:file_info		Size:250 bytes
PMID34107529_protocol-01.txt	4	Stored in:protocols		Size:12970 bytes
PMID34107529_protocol.txt		Parsed		Template: protocols.txt, Size:250 bytes
PMID34107529_reagent.txt		Parsing		Template: reagents.other.txt, Size:963 bytes
PMID34107529_reagent.txt		Information		Validation Level = Standard
PMID34107529_reagent.txt	3	Stored in:file_info		Size:963 bytes
PMID34107529_reagent.txt		Parsed		Template: reagents.other.txt, Size:963 bytes
PMID34107529_treatment.txt		Parsing		Template: treatments.txt, Size:301 bytes
PMID34107529_treatment.txt		Information		Validation Level = Standard
PMID34107529_treatment.txt	3	Stored in:file_info		Size:301 bytes
PMID34107529_treatment.txt		Parsed		Template: treatments.txt, Size:301 bytes
PMID34107529_basic.txt		Parsing		Template: basic_study_design.txt, Size:7808 bytes
PMID34107529_basic.txt		Information		Validation Level = Standard
PMID34107529_basic.txt	3	Stored in:file_info		Size:7808 bytes
PMID34107529_basic.txt	23	Information		Adding User Defined ID "Immune Response:SDY1000082696" for table "study_categorization"
PMID34107529_basic.txt	26	Information		Adding User Defined ID "COVID-19:SDY1000082696" for table "study_2_condition_or_disease"
PMID34107529_basic.txt	52	Error	User defined ID is already in package	The user defined ID field(s) "User Defined ID" with value "PMID34107529_inexcl-01" in the Table inclusion_exclusion.  The row has ID field(s) "User Defined ID" and value "PMID34107529_inexcl-01".
PMID34107529_basic.txt	52	Error	Duplicate data row	The check uses entity "Template File" whose value is "basic_study_design.txt".  The row has ID field(s) "User Defined ID" and value "PMID34107529_inexcl-01".
PMID34107529_basic.txt	56	Information		Adding User Defined ID "PTL1000082673:SDY1000082696" for table "study_2_protocol"
PMID-34107529_Fig.1_01-05-22.xlsx	60	Stored in:study_file		Size:22510 bytes
PMID34107529_basic.txt	60	Information		Adding User Defined ID "SDY1000082696:PMID-34107529_Fig.1_01-05-22.xlsx" for table "study_file"
PMID-34107529_Fig.2_01-05-22.xlsx	61	Stored in:study_file		Size:12068 bytes
PMID34107529_basic.txt	61	Information		Adding User Defined ID "SDY1000082696:PMID-34107529_Fig.2_01-05-22.xlsx" for table "study_file"
PMID-34107529_Fig.3_01-05-22.xlsx	62	Stored in:study_file		Size:15169 bytes
PMID34107529_basic.txt	62	Information		Adding User Defined ID "SDY1000082696:PMID-34107529_Fig.3_01-05-22.xlsx" for table "study_file"
PMID-34107529_Fig.4A Non-Spike_01-05-22.pdf	63	Stored in:study_file		Size:5341 bytes
PMID34107529_basic.txt	63	Information		Adding User Defined ID "SDY1000082696:PMID-34107529_Fig.4A Non-Spike_01-05-22.pdf" for table "study_file"
PMID-34107529_Fig.4A Spike_01-05-22.pdf	64	Stored in:study_file		Size:5337 bytes
PMID34107529_basic.txt	64	Information		Adding User Defined ID "SDY1000082696:PMID-34107529_Fig.4A Spike_01-05-22.pdf" for table "study_file"
PMID-34107529_Fig.4B CD4_01-05-22.pdf	65	Stored in:study_file		Size:7564 bytes
PMID34107529_basic.txt	65	Information		Adding User Defined ID "SDY1000082696:PMID-34107529_Fig.4B CD4_01-05-22.pdf" for table "study_file"
PMID-34107529_Fig.4B CD8_01-05-22.pdf	66	Stored in:study_file		Size:5818 bytes
PMID34107529_basic.txt	66	Information		Adding User Defined ID "SDY1000082696:PMID-34107529_Fig.4B CD8_01-05-22.pdf" for table "study_file"
41586_2021_3681_MOESM1_ESM.pdf	67	Stored in:study_file		Size:2494367 bytes
PMID34107529_basic.txt	67	Information		Adding User Defined ID "SDY1000082696:41586_2021_3681_MOESM1_ESM.pdf" for table "study_file"
PMID34107529_v1.2.3.xlsm	68	Stored in:study_file		Size:118545 bytes
PMID34107529_basic.txt	68	Information		Adding User Defined ID "SDY1000082696:PMID34107529_v1.2.3.xlsm" for table "study_file"
PMID34107529_basic.txt	75	Information		Adding User Defined ID "SDY1000082696:34107529" for table "study_pubmed"
PMID34107529_basic.txt		Failed		Template: basic_study_design.txt, Size:7808 bytes
PMID34107529_subject_human.txt		Parsing		Template: subjecthumans.txt, Size:1472 bytes
PMID34107529_subject_human.txt		Information		Validation Level = Standard
PMID34107529_subject_human.txt	3	Stored in:file_info		Size:1472 bytes
PMID34107529_subject_human.txt	4	Information		The combined status for subject_id (PMID34107529_human_subject-01) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID34107529_human_subject-01), and subject_accession ().
PMID34107529_subject_human.txt	4	Information		The combined status for arm_or_cohort_id (PMID34107529_human_subject-01) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID34107529_human_subject-01), and arm_accession (ARM1000082700).
PMID34107529_subject_human.txt	4	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_subject_location" in field "Subject Location" "US : Massachusetts".  The row has ID field(s) "subject_user_defined_id" and value "PMID34107529_human_subject-01".
PMID34107529_subject_human.txt	8	Information		Adding User Defined ID "SUB1000082753:ARM1000082700:unknown:Johnson & Johnson COVID-19 vaccine:VO:0005159:COVID-19:DOID:0080600:" for table "immune_exposure"
PMID34107529_subject_human.txt	5	Information		The combined status for subject_id (PMID34107529_human_subject-02) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID34107529_human_subject-02), and subject_accession ().
PMID34107529_subject_human.txt	5	Information		The combined status for arm_or_cohort_id (PMID34107529_human_subject-02) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID34107529_human_subject-02), and arm_accession (ARM1000082701).
PMID34107529_subject_human.txt	5	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_subject_location" in field "Subject Location" "US : Massachusetts".  The row has ID field(s) "subject_user_defined_id" and value "PMID34107529_human_subject-02".
PMID34107529_subject_human.txt	8	Information		Adding User Defined ID "SUB1000082759:ARM1000082701:unknown:Johnson & Johnson COVID-19 vaccine:VO:0005159:COVID-19:DOID:0080600:" for table "immune_exposure"
PMID34107529_subject_human.txt	6	Information		The combined status for subject_id (PMID34107529_human_subject-03) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID34107529_human_subject-03), and subject_accession ().
PMID34107529_subject_human.txt	6	Information		The combined status for arm_or_cohort_id (PMID34107529_human_subject-03) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID34107529_human_subject-03), and arm_accession (ARM1000082702).
PMID34107529_subject_human.txt	6	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_subject_location" in field "Subject Location" "US : Massachusetts".  The row has ID field(s) "subject_user_defined_id" and value "PMID34107529_human_subject-03".
PMID34107529_subject_human.txt	8	Information		Adding User Defined ID "SUB1000082765:ARM1000082702:unknown:Johnson & Johnson COVID-19 vaccine:VO:0005159:COVID-19:DOID:0080600:" for table "immune_exposure"
PMID34107529_subject_human.txt	7	Information		The combined status for subject_id (PMID34107529_human_subject-04) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID34107529_human_subject-04), and subject_accession ().
PMID34107529_subject_human.txt	7	Information		The combined status for arm_or_cohort_id (PMID34107529_human_subject-04) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID34107529_human_subject-04), and arm_accession (ARM1000082703).
PMID34107529_subject_human.txt	7	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_subject_location" in field "Subject Location" "US : Massachusetts".  The row has ID field(s) "subject_user_defined_id" and value "PMID34107529_human_subject-04".
PMID34107529_subject_human.txt	8	Information		Adding User Defined ID "SUB1000082771:ARM1000082703:unknown:Johnson & Johnson COVID-19 vaccine:VO:0005159:COVID-19:DOID:0080600:" for table "immune_exposure"
PMID34107529_subject_human.txt	8	Information		The combined status for subject_id (PMID34107529_human_subject-05) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID34107529_human_subject-05), and subject_accession ().
PMID34107529_subject_human.txt	8	Information		The combined status for arm_or_cohort_id (PMID34107529_human_subject-05) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID34107529_human_subject-05), and arm_accession (ARM1000082704).
PMID34107529_subject_human.txt	8	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_subject_location" in field "Subject Location" "US : Massachusetts".  The row has ID field(s) "subject_user_defined_id" and value "PMID34107529_human_subject-05".
PMID34107529_subject_human.txt	8	Information		Adding User Defined ID "SUB1000082777:ARM1000082704:unknown:N/A:N/A:COVID-19:DOID:0080600:" for table "immune_exposure"
PMID34107529_subject_human.txt		Failed		Template: subjecthumans.txt, Size:1472 bytes
PMID34107529_panel_SCH.txt		Parsing		Template: assessments.txt, Size:1575 bytes
PMID34107529_panel_SCH.txt		Information		Validation Level = Standard
PMID34107529_panel_SCH.txt	3	Stored in:file_info		Size:1575 bytes
PMID34107529_panel_SCH.txt	4	Information		The combined status for subject_id (PMID34107529_human_subject-01) and table subject has values:  subject_required (no), subject_user_defined_id (PMID34107529_human_subject-01), and subject_accession (SUB1000082753).
PMID34107529_panel_SCH.txt	4	Information		The combined status for assessment_panel_id (PMID34107529_assessment_SCH-01) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID34107529_assessment_SCH-01), and assessment_panel_accession ().
PMID34107529_panel_SCH.txt	5	Information		The combined status for subject_id (PMID34107529_human_subject-02) and table subject has values:  subject_required (no), subject_user_defined_id (PMID34107529_human_subject-02), and subject_accession (SUB1000082759).
PMID34107529_panel_SCH.txt	5	Information		The combined status for assessment_panel_id (PMID34107529_assessment_SCH-02) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID34107529_assessment_SCH-02), and assessment_panel_accession ().
PMID34107529_panel_SCH.txt	6	Information		The combined status for subject_id (PMID34107529_human_subject-03) and table subject has values:  subject_required (no), subject_user_defined_id (PMID34107529_human_subject-03), and subject_accession (SUB1000082765).
PMID34107529_panel_SCH.txt	6	Information		The combined status for assessment_panel_id (PMID34107529_assessment_SCH-03) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID34107529_assessment_SCH-03), and assessment_panel_accession ().
PMID34107529_panel_SCH.txt	7	Information		The combined status for subject_id (PMID34107529_human_subject-04) and table subject has values:  subject_required (no), subject_user_defined_id (PMID34107529_human_subject-04), and subject_accession (SUB1000082771).
PMID34107529_panel_SCH.txt	7	Information		The combined status for assessment_panel_id (PMID34107529_assessment_SCH-04) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID34107529_assessment_SCH-04), and assessment_panel_accession ().
PMID34107529_panel_SCH.txt	8	Information		The combined status for subject_id (PMID34107529_human_subject-05) and table subject has values:  subject_required (no), subject_user_defined_id (PMID34107529_human_subject-05), and subject_accession (SUB1000082777).
PMID34107529_panel_SCH.txt	8	Information		The combined status for assessment_panel_id (PMID34107529_assessment_SCH-05) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID34107529_assessment_SCH-05), and assessment_panel_accession ().
PMID34107529_panel_SCH.txt		Parsed		Template: assessments.txt, Size:1575 bytes
PMID34107529_experiment_samples.txt		Parsing		Template: experimentsamples.other.txt, Size:79254 bytes
PMID34107529_experiment_samples.txt		Information		Validation Level = Standard
PMID34107529_experiment_samples.txt	3	Stored in:file_info		Size:79254 bytes
PMID34107529_experiment_samples.txt	4	Information		The combined status for expsample_id (PMID34107529_expSample-01) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID34107529_expSample-01), and expsample_accession ().
PMID34107529_experiment_samples.txt	4	Information		The combined status for biosample_id (PMID34107529_biosampleID-01) and table biosample has values:  biosample_required (yes), biosample_user_defined_id (PMID34107529_biosampleID-01), and biosample_accession ().
PMID34107529_experiment_samples.txt	4	Information		The combined status for experiment_id (PMID34107529_experimentID-01) and table experiment has values:  experiment_required (yes), experiment_user_defined_id (PMID34107529_experimentID-01), and experiment_accession ().
pointerToExperimentalData.txt	193	Stored in:file_info		Size:137 bytes
PMID34107529_experiment_samples.txt	5	Information		The combined status for expsample_id (PMID34107529_expSample-02) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID34107529_expSample-02), and expsample_accession ().
PMID34107529_experiment_samples.txt	5	Information		The combined status for biosample_id (PMID34107529_biosampleID-02) and table biosample has values:  biosample_required (yes), biosample_user_defined_id (PMID34107529_biosampleID-02), and biosample_accession ().
