The validation report is based on ImmPort workspace (workspace_id = 6661).
The validation report was generated on 2022-08-25-02:57:25.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20220824_34211___test.

File Name	Line Number	Status	Error Message	Description
PMID33169014_reagent.txt		Parsing		Template: reagents.other.txt, Size:567 bytes
PMID33169014_reagent.txt		Information		Validation Level = Standard
PMID33169014_reagent.txt	3	Stored in:file_info		Size:567 bytes
PMID33169014_reagent.txt		Parsed		Template: reagents.other.txt, Size:567 bytes
PMID33169014_treatment.txt		Parsing		Template: treatments.txt, Size:301 bytes
PMID33169014_treatment.txt		Information		Validation Level = Standard
PMID33169014_treatment.txt	3	Stored in:file_info		Size:301 bytes
PMID33169014_treatment.txt		Parsed		Template: treatments.txt, Size:301 bytes
PMID33169014_panel_SCH.txt		Parsing		Template: assessments.txt, Size:1364 bytes
PMID33169014_panel_SCH.txt		Information		Validation Level = Standard
PMID33169014_panel_SCH.txt	3	Stored in:file_info		Size:1364 bytes
PMID33169014_panel_SCH.txt	4	Information		The combined status for subject_id (PMID33169014_human_subject-01) and table subject has values:  subject_required (no), subject_user_defined_id (PMID33169014_human_subject-01), and subject_accession (SUB252188).
PMID33169014_panel_SCH.txt	4	Information		The combined status for assessment_panel_id (PMID33169014_assessment_SCH-01) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33169014_assessment_SCH-01), and assessment_panel_accession ().
PMID33169014_panel_SCH.txt	4	Error	User defined ID cannot be found in package or database	The user defined ID field(s) "user_defined_id" with value "PMID33169014_study-01" in the Table study.  The row has ID field(s) "subject_user_defined_id" and value "PMID33169014_human_subject-01".
PMID33169014_panel_SCH.txt	4	Error	assessment_component study_accession "" is not in study_accession list linked to subject_accession "[SDY1781]"	The check-value-in-entity check "" in field "subject_accession" "SUB252188".  The row has ID field(s) "subject_user_defined_id" and value "PMID33169014_human_subject-01".
PMID33169014_panel_SCH.txt	7	Error	The study_accession for the assessment component is not same as for the planned visit	The check uses fields ["study_accession", "planned_visit_study_accession"] whose values are [AP1000143596, SDY1781].  The row has ID field(s) "User Defined ID" and value "PMID33169014_human_subject-01".
PMID33169014_panel_SCH.txt	5	Information		The combined status for subject_id (PMID33169014_human_subject-02) and table subject has values:  subject_required (no), subject_user_defined_id (PMID33169014_human_subject-02), and subject_accession (SUB252189).
PMID33169014_panel_SCH.txt	5	Information		The combined status for assessment_panel_id (PMID33169014_assessment_SCH-02) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33169014_assessment_SCH-02), and assessment_panel_accession ().
PMID33169014_panel_SCH.txt	5	Error	User defined ID cannot be found in package or database	The user defined ID field(s) "user_defined_id" with value "PMID33169014_study-01" in the Table study.  The row has ID field(s) "subject_user_defined_id" and value "PMID33169014_human_subject-02".
PMID33169014_panel_SCH.txt	5	Error	assessment_component study_accession "" is not in study_accession list linked to subject_accession "[SDY1781]"	The check-value-in-entity check "" in field "subject_accession" "SUB252189".  The row has ID field(s) "subject_user_defined_id" and value "PMID33169014_human_subject-02".
PMID33169014_panel_SCH.txt	7	Error	The study_accession for the assessment component is not same as for the planned visit	The check uses fields ["study_accession", "planned_visit_study_accession"] whose values are [AP1000143603, SDY1781].  The row has ID field(s) "User Defined ID" and value "PMID33169014_human_subject-02".
PMID33169014_panel_SCH.txt	6	Information		The combined status for subject_id (PMID33169014_human_subject-03) and table subject has values:  subject_required (no), subject_user_defined_id (PMID33169014_human_subject-03), and subject_accession (SUB252190).
PMID33169014_panel_SCH.txt	6	Information		The combined status for assessment_panel_id (PMID33169014_assessment_SCH-03) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33169014_assessment_SCH-03), and assessment_panel_accession ().
PMID33169014_panel_SCH.txt	6	Error	User defined ID cannot be found in package or database	The user defined ID field(s) "user_defined_id" with value "PMID33169014_study-01" in the Table study.  The row has ID field(s) "subject_user_defined_id" and value "PMID33169014_human_subject-03".
PMID33169014_panel_SCH.txt	6	Error	assessment_component study_accession "" is not in study_accession list linked to subject_accession "[SDY1781]"	The check-value-in-entity check "" in field "subject_accession" "SUB252190".  The row has ID field(s) "subject_user_defined_id" and value "PMID33169014_human_subject-03".
PMID33169014_panel_SCH.txt	7	Error	The study_accession for the assessment component is not same as for the planned visit	The check uses fields ["study_accession", "planned_visit_study_accession"] whose values are [AP1000143610, SDY1781].  The row has ID field(s) "User Defined ID" and value "PMID33169014_human_subject-03".
PMID33169014_panel_SCH.txt	7	Information		The combined status for subject_id (PMID33169014_human_subject-04) and table subject has values:  subject_required (no), subject_user_defined_id (PMID33169014_human_subject-04), and subject_accession (SUB252191).
PMID33169014_panel_SCH.txt	7	Information		The combined status for assessment_panel_id (PMID33169014_assessment_SCH-04) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33169014_assessment_SCH-04), and assessment_panel_accession ().
PMID33169014_panel_SCH.txt	7	Error	User defined ID cannot be found in package or database	The user defined ID field(s) "user_defined_id" with value "PMID33169014_study-01" in the Table study.  The row has ID field(s) "subject_user_defined_id" and value "PMID33169014_human_subject-04".
PMID33169014_panel_SCH.txt	7	Error	assessment_component study_accession "" is not in study_accession list linked to subject_accession "[SDY1781]"	The check-value-in-entity check "" in field "subject_accession" "SUB252191".  The row has ID field(s) "subject_user_defined_id" and value "PMID33169014_human_subject-04".
PMID33169014_panel_SCH.txt	7	Error	The study_accession for the assessment component is not same as for the planned visit	The check uses fields ["study_accession", "planned_visit_study_accession"] whose values are [AP1000143617, SDY1781].  The row has ID field(s) "User Defined ID" and value "PMID33169014_human_subject-04".
PMID33169014_panel_SCH.txt		Failed		Template: assessments.txt, Size:1364 bytes
PMID33169014_experiment_samples.txt		Parsing		Template: experimentsamples.other.txt, Size:6464 bytes
PMID33169014_experiment_samples.txt		Information		Validation Level = Standard
PMID33169014_experiment_samples.txt	3	Stored in:file_info		Size:6464 bytes
PMID33169014_experiment_samples.txt	4	Information		The combined status for expsample_id (PMID33169014_expSample-01) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID33169014_expSample-01), and expsample_accession ().
PMID33169014_experiment_samples.txt	4	Information		The combined status for biosample_id (PMID33169014_biosampleID-01) and table biosample has values:  biosample_required (yes), biosample_user_defined_id (PMID33169014_biosampleID-01), and biosample_accession ().
PMID33169014_experiment_samples.txt	4	Information		The combined status for experiment_id (PMID33169014_experimentID-01) and table experiment has values:  experiment_required (yes), experiment_user_defined_id (PMID33169014_experimentID-01), and experiment_accession ().
