The validation report is based on ImmPort workspace (workspace_id = 6661).
The validation report was generated on 2022-08-24-19:04:49.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20220824_34158___TEST.

File Name	Line Number	Status	Error Message	Description
PMID33704352_protocol.txt		Parsing		Template: protocols.txt, Size:250 bytes
PMID33704352_protocol.txt		Information		Validation Level = Standard
PMID33704352_protocol.txt	3	Stored in:file_info		Size:250 bytes
PMID33704352_protocol.txt	4	Error	File does not exist	The File exists check "single-type template" in field "File Name" "PMID33704352_protocol-01.txt".  The row has ID field(s) "User Defined ID" and value "PMID33704352_protocol-01".
PMID33704352_protocol.txt	4	Error	User defined ID is already in database	The user defined ID field(s) "User Defined ID" with value "PMID33704352_protocol-01" in the Table protocol.  The row has ID field(s) "User Defined ID" and value "PMID33704352_protocol-01".
PMID33704352_protocol.txt		Failed		Template: protocols.txt, Size:250 bytes
PMID33704352_reagent.txt		Parsing		Template: reagents.other.txt, Size:617 bytes
PMID33704352_reagent.txt		Information		Validation Level = Standard
PMID33704352_reagent.txt	3	Stored in:file_info		Size:617 bytes
PMID33704352_reagent.txt		Parsed		Template: reagents.other.txt, Size:617 bytes
PMID33704352_treatment.txt		Parsing		Template: treatments.txt, Size:301 bytes
PMID33704352_treatment.txt		Information		Validation Level = Standard
PMID33704352_treatment.txt	3	Stored in:file_info		Size:301 bytes
PMID33704352_treatment.txt		Parsed		Template: treatments.txt, Size:301 bytes
PMID33704352_basic.txt		Parsing		Template: basic_study_design.txt, Size:5532 bytes
PMID33704352_basic.txt		Information		Validation Level = Standard
PMID33704352_basic.txt	3	Stored in:file_info		Size:5532 bytes
PMID33704352_basic.txt	23	Information		Adding User Defined ID "Vaccine Response:SDY1000125385" for table "study_categorization"
PMID33704352_basic.txt	26	Information		Adding User Defined ID "COVID-19:SDY1000125385" for table "study_2_condition_or_disease"
PMID33704352_basic.txt	58	Information		Adding User Defined ID "PTL1000125364:SDY1000125385" for table "study_2_protocol"
PMID-33704352_Fig.2_04-15-22.xlsx	62	Stored in:study_file		Size:14087 bytes
PMID33704352_basic.txt	62	Information		Adding User Defined ID "SDY1000125385:PMID-33704352_Fig.2_04-15-22.xlsx" for table "study_file"
PMID-33704352_Fig.3_01-05-22.pdf	63	Stored in:study_file		Size:366518 bytes
PMID33704352_basic.txt	63	Information		Adding User Defined ID "SDY1000125385:PMID-33704352_Fig.3_01-05-22.pdf" for table "study_file"
PMID-33704352_Fig.4_04-15-22.xlsx	64	Stored in:study_file		Size:11670 bytes
PMID33704352_basic.txt	64	Information		Adding User Defined ID "SDY1000125385:PMID-33704352_Fig.4_04-15-22.xlsx" for table "study_file"
PMID-33704352_Fig.5_04-15-22.xlsx	65	Stored in:study_file		Size:11784 bytes
