The validation report is based on ImmPort workspace (workspace_id = 6744).
The validation report was generated on 2022-02-18-10:21:51.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20220218_31230___TEST.

File Name	Line Number	Status	Error Message	Description
protocol33993265.txt		Parsing		Template: protocols.txt, Size:244 bytes
protocol33993265.txt		Information		Validation Level = Standard
protocol33993265.txt	3	Stored in:file_info		Size:244 bytes
protocol33993265.txt	4	Error	File does not exist	The File exists check "single-type template" in field "File Name" "PMID34188786_protocol-01".  The row has ID field(s) "User Defined ID" and value "PMID34188786_protocol-01.txt".
protocol33993265.txt		Failed		Template: protocols.txt, Size:244 bytes
PMID33993265_study.txt		Parsing		Template: basic_study_design.txt, Size:4686 bytes
PMID33993265_study.txt		Information		Validation Level = Standard
PMID33993265_study.txt	3	Stored in:file_info		Size:4686 bytes
PMID33993265_study.txt	6	Error	Missing required value	The Rule check "Required Column" for Field "Intervention Agent".  The row has ID field(s) "User Defined ID" and value "PMID34188786_study".
PMID33993265_study.txt	23	Information		Adding User Defined ID "Infection Response:SDY1000016929" for table "study_categorization"
PMID33993265_study.txt	26	Information		Adding User Defined ID "COVID-19:SDY1000016929" for table "study_2_condition_or_disease"
PMID33993265_study.txt	40	Error	User defined ID cannot be found in package or database	The user defined ID field(s) "user_defined_id" with value "PMID34188786_protocol-01" in the Table protocol.  The row has ID field(s) "Protocol ID" and value "PMID34188786_protocol-01".
PMID33993265_study.txt	40	Information		Adding User Defined ID ":SDY1000016929" for table "study_2_protocol"
PMID33993265_study.txt	50	Information		Adding User Defined ID "SDY1000016929:34188786" for table "study_pubmed"
PMID33993265_study.txt		Error	Required compound template is missing	The Compound Template has value "arm_or_cohort".
PMID33993265_study.txt		Error	Required compound template is missing	The Compound Template has value "inclusion_exclusion".
PMID33993265_study.txt		Failed		Template: basic_study_design.txt, Size:4686 bytes
nobody_20220218_1000000062___aleliu_20220218_31230___TEST		Rejected		
