The validation report is based on ImmPort workspace (workspace_id = 6661).
The validation report was generated on 2022-08-25-15:16:26.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20220825_34287___TEST.

File Name	Line Number	Status	Error Message	Description
PMID33993265_panel_SCH.txt		Parsing		Template: assessments.txt, Size:1649 bytes
PMID33993265_panel_SCH.txt		Information		Validation Level = Standard
PMID33993265_panel_SCH.txt	3	Stored in:file_info		Size:1649 bytes
PMID33993265_panel_SCH.txt	4	Information		The combined status for subject_id (PMID33993265_subject_human-01) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID33993265_subject_human-01), and subject_accession ().
PMID33993265_panel_SCH.txt	4	Information		The combined status for assessment_panel_id (PMID33993265_assessment_SCH-01) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33993265_assessment_SCH-01), and assessment_panel_accession ().
PMID33993265_panel_SCH.txt	4	Error	The subject ID must always be for a predefined subject	The check uses fields ["subject_required_value", "subject_required"] whose values are [no, yes].  The row has ID field(s) "subject_user_defined_id" and value "PMID33993265_subject_human-01".
PMID33993265_panel_SCH.txt	4	Error	assessment_component study_accession "SDY1973" is not in study_accession list linked to subject_accession "[]"	The check-value-in-entity check "SDY1973" in field "subject_accession" "SUB1000150494".  The row has ID field(s) "subject_user_defined_id" and value "PMID33993265_subject_human-01".
PMID33993265_panel_SCH.txt	5	Information		The combined status for subject_id (PMID33993265_subject_human-02) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID33993265_subject_human-02), and subject_accession ().
PMID33993265_panel_SCH.txt	5	Information		The combined status for assessment_panel_id (PMID33993265_assessment_SCH-02) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33993265_assessment_SCH-02), and assessment_panel_accession ().
PMID33993265_panel_SCH.txt	5	Error	The subject ID must always be for a predefined subject	The check uses fields ["subject_required_value", "subject_required"] whose values are [no, yes].  The row has ID field(s) "subject_user_defined_id" and value "PMID33993265_subject_human-02".
PMID33993265_panel_SCH.txt	5	Error	assessment_component study_accession "SDY1973" is not in study_accession list linked to subject_accession "[]"	The check-value-in-entity check "SDY1973" in field "subject_accession" "SUB1000150501".  The row has ID field(s) "subject_user_defined_id" and value "PMID33993265_subject_human-02".
PMID33993265_panel_SCH.txt	6	Information		The combined status for subject_id (PMID33993265_subject_human-03) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID33993265_subject_human-03), and subject_accession ().
PMID33993265_panel_SCH.txt	6	Information		The combined status for assessment_panel_id (PMID33993265_assessment_SCH-03) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33993265_assessment_SCH-03), and assessment_panel_accession ().
PMID33993265_panel_SCH.txt	6	Error	The subject ID must always be for a predefined subject	The check uses fields ["subject_required_value", "subject_required"] whose values are [no, yes].  The row has ID field(s) "subject_user_defined_id" and value "PMID33993265_subject_human-03".
PMID33993265_panel_SCH.txt	6	Error	assessment_component study_accession "SDY1973" is not in study_accession list linked to subject_accession "[]"	The check-value-in-entity check "SDY1973" in field "subject_accession" "SUB1000150508".  The row has ID field(s) "subject_user_defined_id" and value "PMID33993265_subject_human-03".
PMID33993265_panel_SCH.txt	7	Information		The combined status for subject_id (PMID33993265_subject_human-04) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID33993265_subject_human-04), and subject_accession ().
PMID33993265_panel_SCH.txt	7	Information		The combined status for assessment_panel_id (PMID33993265_assessment_SCH-04) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33993265_assessment_SCH-04), and assessment_panel_accession ().
PMID33993265_panel_SCH.txt	7	Error	The subject ID must always be for a predefined subject	The check uses fields ["subject_required_value", "subject_required"] whose values are [no, yes].  The row has ID field(s) "subject_user_defined_id" and value "PMID33993265_subject_human-04".
PMID33993265_panel_SCH.txt	7	Error	assessment_component study_accession "SDY1973" is not in study_accession list linked to subject_accession "[]"	The check-value-in-entity check "SDY1973" in field "subject_accession" "SUB1000150515".  The row has ID field(s) "subject_user_defined_id" and value "PMID33993265_subject_human-04".
PMID33993265_panel_SCH.txt	8	Information		The combined status for subject_id (PMID33993265_subject_human-05) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID33993265_subject_human-05), and subject_accession ().
PMID33993265_panel_SCH.txt	8	Information		The combined status for assessment_panel_id (PMID33993265_assessment_SCH-05) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33993265_assessment_SCH-05), and assessment_panel_accession ().
PMID33993265_panel_SCH.txt	8	Error	The subject ID must always be for a predefined subject	The check uses fields ["subject_required_value", "subject_required"] whose values are [no, yes].  The row has ID field(s) "subject_user_defined_id" and value "PMID33993265_subject_human-05".
PMID33993265_panel_SCH.txt	8	Error	assessment_component study_accession "SDY1973" is not in study_accession list linked to subject_accession "[]"	The check-value-in-entity check "SDY1973" in field "subject_accession" "SUB1000150522".  The row has ID field(s) "subject_user_defined_id" and value "PMID33993265_subject_human-05".
PMID33993265_panel_SCH.txt		Failed		Template: assessments.txt, Size:1649 bytes
nobody_20220825_1000000278___aleliu_20220825_34287___TEST		Rejected		
