The validation report is based on ImmPort workspace (workspace_id = 6661).
The validation report was generated on 2022-08-24-14:06:23.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20220824_34110___TEST.

File Name	Line Number	Status	Error Message	Description
PMID34523968_protocol.txt		Parsing		Template: protocols.txt, Size:250 bytes
PMID34523968_protocol.txt		Information		Validation Level = Standard
PMID34523968_protocol.txt	3	Stored in:file_info		Size:250 bytes
PMID34523968_protocol-01.txt	4	Stored in:protocols		Size:7559 bytes
PMID34523968_protocol.txt		Parsed		Template: protocols.txt, Size:250 bytes
PMID34523968_reagent.txt		Parsing		Template: reagents.other.txt, Size:555 bytes
PMID34523968_reagent.txt		Information		Validation Level = Standard
PMID34523968_reagent.txt	3	Stored in:file_info		Size:555 bytes
PMID34523968_reagent.txt		Parsed		Template: reagents.other.txt, Size:555 bytes
PMID34523968_treatment.txt		Parsing		Template: treatments.txt, Size:301 bytes
PMID34523968_treatment.txt		Information		Validation Level = Standard
PMID34523968_treatment.txt	3	Stored in:file_info		Size:301 bytes
PMID34523968_treatment.txt		Parsed		Template: treatments.txt, Size:301 bytes
PMID34523968_basic.txt		Parsing		Template: basic_study_design.txt, Size:6274 bytes
PMID34523968_basic.txt		Information		Validation Level = Standard
PMID34523968_basic.txt	3	Stored in:file_info		Size:6274 bytes
PMID34523968_basic.txt	24	Information		Adding User Defined ID "Vaccine Response:SDY1000111456" for table "study_categorization"
PMID34523968_basic.txt	27	Information		Adding User Defined ID "COVID-19:SDY1000111456" for table "study_2_condition_or_disease"
PMID34523968_basic.txt	54	Information		Adding User Defined ID "PTL1000111437:SDY1000111456" for table "study_2_protocol"
Source Data File - 02Dec21 for SeroNet.xlsx	58	Stored in:study_file		Size:41175 bytes
PMID34523968_basic.txt	58	Information		Adding User Defined ID "SDY1000111456:Source Data File - 02Dec21 for SeroNet.xlsx" for table "study_file"
PMID34523968_v1.2.3.xlsm	59	Stored in:study_file		Size:117497 bytes
PMID34523968_basic.txt	59	Information		Adding User Defined ID "SDY1000111456:PMID34523968_v1.2.3.xlsm" for table "study_file"
PMID34523968_basic.txt	63	Information		Adding User Defined ID "SDY1000111456:GenBank:https://www.ncbi.nlm.nih.gov/nuccore/mn996528.1" for table "study_link"
PMID34523968_basic.txt	67	Information		Adding User Defined ID "SDY1000111456:34523968" for table "study_pubmed"
PMID34523968_basic.txt		Parsed		Template: basic_study_design.txt, Size:6274 bytes
PMID34523968_subject_organism.txt		Parsing		Template: subjectanimals.txt, Size:944 bytes
PMID34523968_subject_organism.txt		Information		Validation Level = Standard
PMID34523968_subject_organism.txt	3	Stored in:file_info		Size:944 bytes
PMID34523968_subject_organism.txt	4	Information		The combined status for subject_id (PMID34523968_organism_subject-01) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID34523968_organism_subject-01), and subject_accession ().
PMID34523968_subject_organism.txt	4	Information		The combined status for arm_or_cohort_id (PMID34523968_organism_subject-01) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID34523968_organism_subject-01), and arm_accession (ARM1000111460).
PMID34523968_subject_organism.txt	6	Information		Adding User Defined ID "SUB1000111489:ARM1000111460:unknown:Other:Other:COVID-19:DOID:0080600:" for table "immune_exposure"
PMID34523968_subject_organism.txt	5	Information		The combined status for subject_id (PMID34523968_organism_subject-02) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID34523968_organism_subject-02), and subject_accession ().
