The validation report is based on ImmPort workspace (workspace_id = 6744).
The validation report was generated on 2022-03-13-15:34:52.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20220313_31607___TEST.

File Name	Line Number	Status	Error Message	Description
PMIDTEST_protocol.txt		Parsing		Template: protocols.txt, Size:223 bytes
PMIDTEST_protocol.txt		Information		Validation Level = Standard
PMIDTEST_protocol.txt	3	Stored in:file_info		Size:223 bytes
PMIDTEST_protocol-01.txt	4	Stored in:protocols		Size:15731 bytes
PMIDTEST_protocol.txt		Parsed		Template: protocols.txt, Size:223 bytes
PMIDTEST_reagent.txt		Parsing		Template: reagents.other.txt, Size:257 bytes
PMIDTEST_reagent.txt		Information		Validation Level = Standard
PMIDTEST_reagent.txt	3	Stored in:file_info		Size:257 bytes
PMIDTEST_reagent.txt		Parsed		Template: reagents.other.txt, Size:257 bytes
PMIDTEST_basic.txt		Parsing		Template: basic_study_design.txt, Size:4533 bytes
PMIDTEST_basic.txt		Information		Validation Level = Standard
PMIDTEST_basic.txt	3	Stored in:file_info		Size:4533 bytes
PMIDTEST_basic.txt	23	Information		Adding User Defined ID "Immune Response:SDY1000000020" for table "study_categorization"
PMIDTEST_basic.txt	26	Information		Adding User Defined ID "COVID-19:SDY1000000020" for table "study_2_condition_or_disease"
PMIDTEST_basic.txt	48	Information		Adding User Defined ID "PTL1000000008:SDY1000000020" for table "study_2_protocol"
2021. Immunological Memory to SARSCoV2 IMPORT SDY1870.docx	52	Stored in:study_file		Size:128894 bytes
PMIDTEST_basic.txt	52	Information		Adding User Defined ID "SDY1000000020:2021. Immunological Memory to SARSCoV2 IMPORT SDY1870.docx" for table "study_file"
2021. Supplemental Materials. Immunological Memory to SARSCoV2 IMPORT SDY1870.docx	53	Stored in:study_file		Size:6042265 bytes
PMIDTEST_basic.txt	53	Information		Adding User Defined ID "SDY1000000020:2021. Supplemental Materials. Immunological Memory to SARSCoV2 IMPORT SDY1870.docx" for table "study_file"
PMIDTEST_basic.txt	60	Information		Adding User Defined ID "SDY1000000020:TEST" for table "study_pubmed"
PMIDTEST_basic.txt		Parsed		Template: basic_study_design.txt, Size:4533 bytes
PMIDTEST_subject_organism.txt		Parsing		Template: subjectanimals.txt, Size:591 bytes
PMIDTEST_subject_organism.txt		Information		Validation Level = Standard
PMIDTEST_subject_organism.txt	3	Stored in:file_info		Size:591 bytes
PMIDTEST_subject_organism.txt	4	Information		The combined status for subject_id (PMIDTEST_organism-01) and table subject has values:  subject_required (yes), subject_user_defined_id (PMIDTEST_organism-01), and subject_accession ().
PMIDTEST_subject_organism.txt	4	Information		The combined status for arm_or_cohort_id () and table arm_or_cohort has values:  arm_or_cohort_required (yes), arm_or_cohort_user_defined_id (), and arm_accession ().
PMIDTEST_subject_organism.txt	4	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_species" in field "Species" "Golden Hampster".  The row has ID field(s) "subject_user_defined_id" and value "PMIDTEST_organism-01".
PMIDTEST_subject_organism.txt	4	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_subject_location" in field "Subject Location" "Northeast".  The row has ID field(s) "subject_user_defined_id" and value "PMIDTEST_organism-01".
PMIDTEST_subject_organism.txt	4	Error	The Arm Or Cohort ID must always be predefined	The check uses fields ["arm_or_cohort_required_value", "arm_or_cohort_required"] whose values are [no, yes].  The row has ID field(s) "subject_user_defined_id" and value "PMIDTEST_organism-01".
PMIDTEST_subject_organism.txt	4	Error	subject age_unit "Years" is not in age_unit list linked to study_accession "[]"	The check-value-in-entity check "Years" in field "study_accession" "".  The row has ID field(s) "subject_user_defined_id" and value "PMIDTEST_organism-01".
PMIDTEST_subject_organism.txt	4	Error	Missing required value	The Rule check "Required Column" for Field "Arm Or Cohort ID".  The row has ID field(s) "subject_user_defined_id" and value "PMIDTEST_organism-01".
PMIDTEST_subject_organism.txt	4	Information		Adding User Defined ID "SUB1000000046:ARM1000000047:Infected:N/A::COVID-19:DOID:0080600:Mild" for table "immune_exposure"
PMIDTEST_subject_organism.txt		Failed		Template: subjectanimals.txt, Size:591 bytes
PMIDTEST_subject_human.txt		Parsing		Template: subjecthumans.txt, Size:594 bytes
PMIDTEST_subject_human.txt		Information		Validation Level = Standard
PMIDTEST_subject_human.txt	3	Stored in:file_info		Size:594 bytes
PMIDTEST_subject_human.txt	4	Information		The combined status for subject_id (PMIDTEST_subject-01) and table subject has values:  subject_required (yes), subject_user_defined_id (PMIDTEST_subject-01), and subject_accession ().
PMIDTEST_subject_human.txt	4	Information		The combined status for arm_or_cohort_id (PMIDTEST_aoc-01) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMIDTEST_aoc-01), and arm_accession (ARM1000000024).
PMIDTEST_subject_human.txt	4	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_ethnicity" in field "Ethnicity" "Unknown".  The row has ID field(s) "subject_user_defined_id" and value "PMIDTEST_subject-01".
PMIDTEST_subject_human.txt	4	Error	Missing conditional required value	The Rule check "Required Column" for Field "Race".  The row has ID field(s) "subject_user_defined_id" and value "PMIDTEST_subject-01".
PMIDTEST_subject_human.txt	4	Error	Data row is missing results	The check uses entity "Template File" whose value is "subjectHumans.txt".  The row has ID field(s) "subject_user_defined_id" and value "PMIDTEST_subject-01".
PMIDTEST_subject_human.txt		Failed		Template: subjecthumans.txt, Size:594 bytes
PMIDTEST_experiments.txt		Parsing		Template: experiments.txt, Size:274 bytes
PMIDTEST_experiments.txt		Information		Validation Level = Standard
PMIDTEST_experiments.txt	3	Stored in:file_info		Size:274 bytes
PMIDTEST_experiments.txt		Parsed		Template: experiments.txt, Size:274 bytes
nobody_20220313_1000000002___aleliu_20220313_31607___TEST		Rejected		
