The validation report is based on ImmPort workspace (workspace_id = 6661).
The validation report was generated on 2022-08-23-13:22:37.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20220823_34011___TEST.

File Name	Line Number	Status	Error Message	Description
PMID34877479_reagent.txt		Parsing		Template: reagents.other.txt, Size:299 bytes
PMID34877479_reagent.txt		Information		Validation Level = Standard
PMID34877479_reagent.txt	3	Stored in:file_info		Size:299 bytes
PMID34877479_reagent.txt		Parsed		Template: reagents.other.txt, Size:299 bytes
PMID34877479_treatment.txt		Parsing		Template: treatments.txt, Size:301 bytes
PMID34877479_treatment.txt		Information		Validation Level = Standard
PMID34877479_treatment.txt	3	Stored in:file_info		Size:301 bytes
PMID34877479_treatment.txt		Parsed		Template: treatments.txt, Size:301 bytes
PMID34877479_experiment_samples.txt		Parsing		Template: experimentsamples.other.txt, Size:9929 bytes
PMID34877479_experiment_samples.txt		Information		Validation Level = Standard
PMID34877479_experiment_samples.txt	3	Stored in:file_info		Size:9929 bytes
PMID34877479_experiment_samples.txt	4	Information		The combined status for expsample_id (PMID34877479_expSample-01) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID34877479_expSample-01), and expsample_accession ().
PMID34877479_experiment_samples.txt	4	Information		The combined status for biosample_id (PMID34877479_biosampleID-01) and table biosample has values:  biosample_required (yes), biosample_user_defined_id (PMID34877479_biosampleID-01), and biosample_accession ().
PMID34877479_experiment_samples.txt	4	Information		The combined status for experiment_id (PMID34877479_experimentID-01) and table experiment has values:  experiment_required (yes), experiment_user_defined_id (PMID34877479_experimentID-01), and experiment_accession ().
PMID34877479_experiment_samples.txt	4	Error	User defined ID cannot be found in package or database	The user defined ID field(s) "user_defined_id" with value "PMID34877479-01" in the Table study.  The row has ID field(s) "expsample_user_defined_id" and value "PMID34877479_expSample-01".
PMID34877479_experiment_samples.txt	4	Error	User defined ID cannot be found in package or database	The user defined ID field(s) "user_defined_id" with value "PMID34877479pv-01" in the Table planned_visit.  The row has ID field(s) "expsample_user_defined_id" and value "PMID34877479_expSample-01".
pointerToExperimentalData.txt	17	Stored in:file_info		Size:137 bytes
