The validation report is based on ImmPort workspace (workspace_id = 6661).
The validation report was generated on 2022-08-25-15:30:00.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20220825_34298___test.

File Name	Line Number	Status	Error Message	Description
PMID33846272_reagent.txt		Parsing		Template: reagents.other.txt, Size:615 bytes
PMID33846272_reagent.txt		Information		Validation Level = Standard
PMID33846272_reagent.txt	3	Stored in:file_info		Size:615 bytes
PMID33846272_reagent.txt		Parsed		Template: reagents.other.txt, Size:615 bytes
PMID33846272_treatment.txt		Parsing		Template: treatments.txt, Size:301 bytes
PMID33846272_treatment.txt		Information		Validation Level = Standard
PMID33846272_treatment.txt	3	Stored in:file_info		Size:301 bytes
PMID33846272_treatment.txt		Parsed		Template: treatments.txt, Size:301 bytes
PMID33846272_panel_SCH.txt		Parsing		Template: assessments.txt, Size:1372 bytes
PMID33846272_panel_SCH.txt		Information		Validation Level = Standard
PMID33846272_panel_SCH.txt	3	Stored in:file_info		Size:1372 bytes
PMID33846272_panel_SCH.txt	4	Information		The combined status for subject_id (PMID33846272_human_subject-11) and table subject has values:  subject_required (no), subject_user_defined_id (PMID33846272_human_subject-11), and subject_accession (SUB252219).
PMID33846272_panel_SCH.txt	4	Information		The combined status for assessment_panel_id (PMID33846272_assessment_SCH-01) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33846272_assessment_SCH-01), and assessment_panel_accession ().
PMID33846272_panel_SCH.txt	5	Information		The combined status for subject_id (PMID33846272_human_subject-12) and table subject has values:  subject_required (no), subject_user_defined_id (PMID33846272_human_subject-12), and subject_accession (SUB252220).
PMID33846272_panel_SCH.txt	5	Information		The combined status for assessment_panel_id (PMID33846272_assessment_SCH-02) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33846272_assessment_SCH-02), and assessment_panel_accession ().
PMID33846272_panel_SCH.txt	6	Information		The combined status for subject_id (PMID33846272_human_subject-13) and table subject has values:  subject_required (no), subject_user_defined_id (PMID33846272_human_subject-13), and subject_accession (SUB252221).
PMID33846272_panel_SCH.txt	6	Information		The combined status for assessment_panel_id (PMID33846272_assessment_SCH-03) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33846272_assessment_SCH-03), and assessment_panel_accession ().
PMID33846272_panel_SCH.txt	7	Information		The combined status for subject_id (PMID33846272_human_subject-14) and table subject has values:  subject_required (no), subject_user_defined_id (PMID33846272_human_subject-14), and subject_accession (SUB252222).
PMID33846272_panel_SCH.txt	7	Information		The combined status for assessment_panel_id (PMID33846272_assessment_SCH-04) and table assessment_panel has values:  assessment_panel_required (yes), assessment_panel_user_defined_id (PMID33846272_assessment_SCH-04), and assessment_panel_accession ().
PMID33846272_panel_SCH.txt		Parsed		Template: assessments.txt, Size:1372 bytes
PMID33846272_experiment_samples.txt		Parsing		Template: experimentsamples.other.txt, Size:19872 bytes
PMID33846272_experiment_samples.txt		Information		Validation Level = Standard
PMID33846272_experiment_samples.txt	3	Stored in:file_info		Size:19872 bytes
PMID33846272_experiment_samples.txt	4	Information		The combined status for expsample_id (PMID33846272_expSample-01) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID33846272_expSample-01), and expsample_accession ().
PMID33846272_experiment_samples.txt	4	Information		The combined status for biosample_id (PMID33846272_biosampleID-01) and table biosample has values:  biosample_required (yes), biosample_user_defined_id (PMID33846272_biosampleID-01), and biosample_accession ().
PMID33846272_experiment_samples.txt	4	Information		The combined status for experiment_id (PMID33846272_experimentID-01) and table experiment has values:  experiment_required (yes), experiment_user_defined_id (PMID33846272_experimentID-01), and experiment_accession ().
PMID33846272_experiment_samples.txt	4	Error	User defined ID cannot be found in package or database	The user defined ID field(s) "user_defined_id" with value "PMID33846272_pv-01" in the Table planned_visit.  The row has ID field(s) "expsample_user_defined_id" and value "PMID33846272_expSample-01".
pointerToExperimentalData.txt	51	Stored in:file_info		Size:137 bytes
