The validation report is based on ImmPort workspace (workspace_id = 6661).
The validation report was generated on 2022-11-22-10:10:33.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20221122_34858___TEST.

File Name	Line Number	Status	Error Message	Description
PMID35483404_protocol.txt		Parsing		Template: protocols.txt, Size:250 bytes
PMID35483404_protocol.txt		Information		Validation Level = Standard
PMID35483404_protocol.txt	3	Stored in:file_info		Size:250 bytes
PMID35483404_protocol-01.txt	4	Stored in:protocols		Size:25738 bytes
PMID35483404_protocol.txt		Parsed		Template: protocols.txt, Size:250 bytes
PMID35483404_reagent.txt		Parsing		Template: reagents.other.txt, Size:386 bytes
PMID35483404_reagent.txt		Information		Validation Level = Standard
PMID35483404_reagent.txt	3	Stored in:file_info		Size:386 bytes
PMID35483404_reagent.txt		Parsed		Template: reagents.other.txt, Size:386 bytes
PMID35483404_treatment.txt		Parsing		Template: treatments.txt, Size:301 bytes
PMID35483404_treatment.txt		Information		Validation Level = Standard
PMID35483404_treatment.txt	3	Stored in:file_info		Size:301 bytes
PMID35483404_treatment.txt		Parsed		Template: treatments.txt, Size:301 bytes
PMID35483404_basic.txt		Parsing		Template: basic_study_design.txt, Size:7956 bytes
PMID35483404_basic.txt		Information		Validation Level = Standard
PMID35483404_basic.txt	3	Stored in:file_info		Size:7956 bytes
PMID35483404_basic.txt	23	Information		Adding User Defined ID "Infection Response:SDY1000058191" for table "study_categorization"
PMID35483404_basic.txt	26	Information		Adding User Defined ID "Covid-19 | Pneumonia:SDY1000058191" for table "study_2_condition_or_disease"
PMID35483404_basic.txt	56	Information		Adding User Defined ID "PTL1000058172:SDY1000058191" for table "study_2_protocol"
PMID35483404_Reporting Summary.pdf	60	Stored in:study_file		Size:113457 bytes
PMID35483404_basic.txt	60	Information		Adding User Defined ID "SDY1000058191:PMID35483404_Reporting Summary.pdf" for table "study_file"
PMID35483404_Supplementary Table 1.xlsx	61	Stored in:study_file		Size:3929783 bytes
PMID35483404_basic.txt	61	Information		Adding User Defined ID "SDY1000058191:PMID35483404_Supplementary Table 1.xlsx" for table "study_file"
PMID35483404_Supplementary Table 2.xlsx	62	Stored in:study_file		Size:219891 bytes
PMID35483404_basic.txt	62	Information		Adding User Defined ID "SDY1000058191:PMID35483404_Supplementary Table 2.xlsx" for table "study_file"
PMID35483404_Supplementary Table 3.xlsx	63	Stored in:study_file		Size:20983 bytes
