The validation report is based on ImmPort workspace (workspace_id = 6661).
The validation report was generated on 2022-08-22-16:45:13.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20220822_33960___test.

File Name	Line Number	Status	Error Message	Description
PMID34696403_reagent.txt		Parsing		Template: reagents.other.txt, Size:469 bytes
PMID34696403_reagent.txt		Information		Validation Level = Standard
PMID34696403_reagent.txt	3	Stored in:file_info		Size:469 bytes
PMID34696403_reagent.txt		Parsed		Template: reagents.other.txt, Size:469 bytes
PMID34696403_treatment.txt		Parsing		Template: treatments.txt, Size:301 bytes
PMID34696403_treatment.txt		Information		Validation Level = Standard
PMID34696403_treatment.txt	3	Stored in:file_info		Size:301 bytes
PMID34696403_treatment.txt		Parsed		Template: treatments.txt, Size:301 bytes
PMID34696403_experiment_samples.txt		Parsing		Template: experimentsamples.other.txt, Size:4040 bytes
PMID34696403_experiment_samples.txt		Information		Validation Level = Standard
PMID34696403_experiment_samples.txt	3	Stored in:file_info		Size:4040 bytes
PMID34696403_experiment_samples.txt	4	Information		The combined status for expsample_id (PMID34696403_expSample-01) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID34696403_expSample-01), and expsample_accession ().
PMID34696403_experiment_samples.txt	4	Information		The combined status for biosample_id (PMID34696403_biosampleID-01) and table biosample has values:  biosample_required (yes), biosample_user_defined_id (PMID34696403_biosampleID-01), and biosample_accession ().
PMID34696403_experiment_samples.txt	4	Information		The combined status for experiment_id (PMID34696403_experimentID-01) and table experiment has values:  experiment_required (yes), experiment_user_defined_id (PMID34696403_experimentID-01), and experiment_accession ().
PMID34696403_experiment_samples.txt	4	Error	User defined ID cannot be found in package or database	The user defined ID field(s) "user_defined_id" with value "PMID34696403_visit-02" in the Table planned_visit.  The row has ID field(s) "expsample_user_defined_id" and value "PMID34696403_expSample-01".
pointerToExperimentalData.txt	8	Stored in:file_info		Size:137 bytes
PMID34696403_experiment_samples.txt	4	Error	The study_accession for the biological sample is not the same as for the planned visit	The check uses fields ["study_accession", "planned_visit_study_accession"] whose values are [SDY1947, ].  The row has ID field(s) "expsample_user_defined_id" and value "PMID34696403_expSample-01".
PMID34696403_experiment_samples.txt	5	Information		The combined status for expsample_id (PMID34696403_expSample-02) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID34696403_expSample-02), and expsample_accession ().
PMID34696403_experiment_samples.txt	5	Information		The combined status for biosample_id (PMID34696403_biosampleID-01) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID34696403_biosampleID-01), and biosample_accession (BS1000059715).
PMID34696403_experiment_samples.txt	5	Information		The combined status for experiment_id (PMID34696403_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID34696403_experimentID-01), and experiment_accession (EXP1000059716).
PMID34696403_experiment_samples.txt	5	Information		The parent accession biosample_study_accession (SDY1947) was set using the table biosample and biosample_accession (BS1000059715).
PMID34696403_experiment_samples.txt	5	Information		The parent accession experiment_study_accession (SDY1947) was set using the table experiment and experiment_accession (EXP1000059716).
PMID34696403_experiment_samples.txt	5	Information		The value in experiment_study_accession (SDY1947) is assigned to study_accession.
PMID34696403_experiment_samples.txt	6	Information		The combined status for expsample_id (PMID34696403_expSample-03) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID34696403_expSample-03), and expsample_accession ().
PMID34696403_experiment_samples.txt	6	Information		The combined status for biosample_id (PMID34696403_biosampleID-01) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID34696403_biosampleID-01), and biosample_accession (BS1000059715).
PMID34696403_experiment_samples.txt	6	Information		The combined status for experiment_id (PMID34696403_experimentID-01) and table experiment has values:  experiment_required (no), experiment_user_defined_id (PMID34696403_experimentID-01), and experiment_accession (EXP1000059716).
PMID34696403_experiment_samples.txt	6	Information		The parent accession biosample_study_accession (SDY1947) was set using the table biosample and biosample_accession (BS1000059715).
PMID34696403_experiment_samples.txt	6	Information		The parent accession experiment_study_accession (SDY1947) was set using the table experiment and experiment_accession (EXP1000059716).
PMID34696403_experiment_samples.txt	6	Information		The value in experiment_study_accession (SDY1947) is assigned to study_accession.
PMID34696403_experiment_samples.txt	7	Information		The combined status for expsample_id (PMID34696403_expSample-04) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID34696403_expSample-04), and expsample_accession ().
PMID34696403_experiment_samples.txt	7	Information		The combined status for biosample_id (PMID34696403_biosampleID-01) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID34696403_biosampleID-01), and biosample_accession (BS1000059715).
PMID34696403_experiment_samples.txt	7	Information		The combined status for experiment_id (PMID34696403_experimentID-02) and table experiment has values:  experiment_required (yes), experiment_user_defined_id (PMID34696403_experimentID-02), and experiment_accession ().
PMID34696403_experiment_samples.txt	7	Information		The parent accession biosample_study_accession (SDY1947) was set using the table biosample and biosample_accession (BS1000059715).
PMID34696403_experiment_samples.txt	7	Information		The value in biosample_study_accession (SDY1947) is assigned to study_accession.
PMID34696403_experiment_samples.txt	7	Error	Value reported in template does not match preferred vocabulary. See template documentation for preferred vocabulary terms.	The Lookup Table check "lk_exp_measurement_tech" in field "Measurement Technique" "Virus Neutralization Assay".  The row has ID field(s) "expsample_user_defined_id" and value "PMID34696403_expSample-04".
PMID34696403_experiment_samples.txt	8	Information		The combined status for expsample_id (PMID34696403_expSample-05) and table expsample has values:  expsample_required (yes), expsample_user_defined_id (PMID34696403_expSample-05), and expsample_accession ().
PMID34696403_experiment_samples.txt	8	Information		The combined status for biosample_id (PMID34696403_biosampleID-01) and table biosample has values:  biosample_required (no), biosample_user_defined_id (PMID34696403_biosampleID-01), and biosample_accession (BS1000059715).
PMID34696403_experiment_samples.txt	8	Information		The combined status for experiment_id (PMID34696403_experimentID-03) and table experiment has values:  experiment_required (yes), experiment_user_defined_id (PMID34696403_experimentID-03), and experiment_accession ().
PMID34696403_experiment_samples.txt	8	Information		The parent accession biosample_study_accession (SDY1947) was set using the table biosample and biosample_accession (BS1000059715).
PMID34696403_experiment_samples.txt	8	Information		The value in biosample_study_accession (SDY1947) is assigned to study_accession.
PMID34696403_experiment_samples.txt		Failed		Template: experimentsamples.other.txt, Size:4040 bytes
nobody_20220822_1000000072___aleliu_20220822_33960___test		Rejected		
