The validation report is based on ImmPort workspace (workspace_id = 6661).
The validation report was generated on 2022-11-21-12:58:54.
The data package file submitted was /home/immport/data/immport-data-upload-server/webupload_drop_zone/aleliu_20221121_34843___TEST.

File Name	Line Number	Status	Error Message	Description
PMID35284808_protocol.txt		Parsing		Template: protocols.txt, Size:250 bytes
PMID35284808_protocol.txt		Information		Validation Level = Standard
PMID35284808_protocol.txt	3	Stored in:file_info		Size:250 bytes
PMID35284808_protocol-01.txt	4	Stored in:protocols		Size:14027 bytes
PMID35284808_protocol.txt		Parsed		Template: protocols.txt, Size:250 bytes
PMID35284808_reagent.txt		Parsing		Template: reagents.other.txt, Size:459 bytes
PMID35284808_reagent.txt		Information		Validation Level = Standard
PMID35284808_reagent.txt	3	Stored in:file_info		Size:459 bytes
PMID35284808_reagent.txt		Parsed		Template: reagents.other.txt, Size:459 bytes
PMID35284808_treatment.txt		Parsing		Template: treatments.txt, Size:301 bytes
PMID35284808_treatment.txt		Information		Validation Level = Standard
PMID35284808_treatment.txt	3	Stored in:file_info		Size:301 bytes
PMID35284808_treatment.txt		Parsed		Template: treatments.txt, Size:301 bytes
PMID35284808_basic.txt		Parsing		Template: basic_study_design.txt, Size:8830 bytes
PMID35284808_basic.txt		Information		Validation Level = Standard
PMID35284808_basic.txt	3	Stored in:file_info		Size:8830 bytes
PMID35284808_basic.txt	23	Information		Adding User Defined ID "Vaccine Response:SDY1000055392" for table "study_categorization"
PMID35284808_basic.txt	26	Information		Adding User Defined ID "COVID-19:SDY1000055392" for table "study_2_condition_or_disease"
PMID35284808_basic.txt	50	Error	User defined ID is already in package	The user defined ID field(s) "User Defined ID" with value "PMID35284808_assessment_recorded_pv" in the Table planned_visit.  The row has ID field(s) "User Defined ID" and value "PMID35284808_assessment_recorded_pv".
PMID35284808_basic.txt	50	Error	Duplicate data row	The check uses entity "Template File" whose value is "basic_study_design.txt".  The row has ID field(s) "User Defined ID" and value "PMID35284808_assessment_recorded_pv".
PMID35284808_basic.txt	64	Information		Adding User Defined ID "PTL1000055372:SDY1000055392" for table "study_2_protocol"
PMID35284808_basic.txt	68	Error	File does not exist	The File exists check "compound-type template" in field "File Name" "PMID35284808_mmc1.doc".  The row has ID field(s) "File Name" and value "PMID35284808_mmc1.doc".
PMID35284808_basic.txt	68	Information		Adding User Defined ID "SDY1000055392:PMID35284808_mmc1.doc" for table "study_file"
PMID35284808_mmc2.pdf	69	Stored in:study_file		Size:640404 bytes
PMID35284808_basic.txt	69	Information		Adding User Defined ID "SDY1000055392:PMID35284808_mmc2.pdf" for table "study_file"
PMID35284808_basic.txt	70	Error	File does not exist	The File exists check "compound-type template" in field "File Name" "PMID35284808-data.xlsx".  The row has ID field(s) "File Name" and value "PMID35284808-data.xlsx".
PMID35284808_basic.txt	70	Information		Adding User Defined ID "SDY1000055392:PMID35284808-data.xlsx" for table "study_file"
PMID35284808_basic.txt	71	Error	File does not exist	The File exists check "compound-type template" in field "File Name" "PMID35284808_v1.2.6.xlsm".  The row has ID field(s) "File Name" and value "PMID35284808_v1.2.6.xlsm".
PMID35284808_basic.txt	71	Information		Adding User Defined ID "SDY1000055392:PMID35284808_v1.2.6.xlsm" for table "study_file"
PMID35284808_JSON.json	72	Stored in:study_file		Size:27274 bytes
PMID35284808_basic.txt	72	Information		Adding User Defined ID "SDY1000055392:PMID35284808_JSON.json" for table "study_file"
PMID35284808_basic.txt	79	Information		Adding User Defined ID "SDY1000055392:35284808" for table "study_pubmed"
PMID35284808_basic.txt		Failed		Template: basic_study_design.txt, Size:8830 bytes
PMID35284808_subject_human.txt		Parsing		Template: subjecthumans.txt, Size:1431 bytes
PMID35284808_subject_human.txt		Information		Validation Level = Standard
PMID35284808_subject_human.txt	3	Stored in:file_info		Size:1431 bytes
PMID35284808_subject_human.txt	4	Information		The combined status for subject_id (PMID35284808_human_subject-01) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID35284808_human_subject-01), and subject_accession ().
PMID35284808_subject_human.txt	4	Information		The combined status for arm_or_cohort_id (PMID35284808_human_subject-01) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID35284808_human_subject-01), and arm_accession (ARM1000055396).
PMID35284808_subject_human.txt	9	Information		Adding User Defined ID "SUB1000055445:ARM1000055396:unknown:Other:Other:COVID-19:DOID:0080600:" for table "immune_exposure"
PMID35284808_subject_human.txt	5	Information		The combined status for subject_id (PMID35284808_human_subject-02) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID35284808_human_subject-02), and subject_accession ().
PMID35284808_subject_human.txt	5	Information		The combined status for arm_or_cohort_id (PMID35284808_human_subject-02) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID35284808_human_subject-02), and arm_accession (ARM1000055397).
PMID35284808_subject_human.txt	9	Information		Adding User Defined ID "SUB1000055450:ARM1000055397:unknown:Other:Other:COVID-19:DOID:0080600:" for table "immune_exposure"
PMID35284808_subject_human.txt	6	Information		The combined status for subject_id (PMID35284808_human_subject-03) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID35284808_human_subject-03), and subject_accession ().
PMID35284808_subject_human.txt	6	Information		The combined status for arm_or_cohort_id (PMID35284808_human_subject-03) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID35284808_human_subject-03), and arm_accession (ARM1000055398).
PMID35284808_subject_human.txt	9	Information		Adding User Defined ID "SUB1000055455:ARM1000055398:unknown:Other:Other:COVID-19:DOID:0080600:" for table "immune_exposure"
PMID35284808_subject_human.txt	7	Information		The combined status for subject_id (PMID35284808_human_subject-04) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID35284808_human_subject-04), and subject_accession ().
PMID35284808_subject_human.txt	7	Information		The combined status for arm_or_cohort_id (PMID35284808_human_subject-04) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID35284808_human_subject-04), and arm_accession (ARM1000055399).
PMID35284808_subject_human.txt	9	Information		Adding User Defined ID "SUB1000055460:ARM1000055399:unknown:Other:Other:COVID-19:DOID:0080600:" for table "immune_exposure"
PMID35284808_subject_human.txt	8	Information		The combined status for subject_id (PMID35284808_human_subject-05) and table subject has values:  subject_required (yes), subject_user_defined_id (PMID35284808_human_subject-05), and subject_accession ().
PMID35284808_subject_human.txt	8	Information		The combined status for arm_or_cohort_id (PMID35284808_human_subject-05) and table arm_or_cohort has values:  arm_or_cohort_required (no), arm_or_cohort_user_defined_id (PMID35284808_human_subject-05), and arm_accession (ARM1000055400).
